% Model:              halbach.mph
% Version:            COMSOL 5.3.0.316
% Date:               Jun 21 2021, 06:09
% Dimension:          2
% Nodes:              1000
% Expressions:        2
% Description:        Magnetic flux density norm, 
% Length unit:        m
% X                       Y                        mfnc.normB (T)           atan2(y,x) (rad)
0.09964674517234062       -0.12582041240020878     0.08908853134430826      -0.9009672625159917
0.10004192395408379       -0.12550642792927108     0.09081456022635997      -0.8978225251250109
0.10043611338471485       -0.12519120227944416     0.09254096378327135      -0.8946777877340302
0.1008293095659506        -0.12487473856810954     0.09426773314816038      -0.8915330503430494
0.10122150860933042       -0.12455703992489243     0.09599486015713275      -0.8883883129520688
0.10161270663625481       -0.1242381094916307      0.09772233728626653      -0.8852435755610879
0.10200289977802365       -0.12391795042234384     0.09945015759510768      -0.8820988381701071
0.10239208417587448       -0.12359656588320177     0.10117831467590116      -0.8789541007791262
0.10278025598102068       -0.12327395905249358     0.10290680260789206      -0.8758093633881454
0.10316741135468957       -0.12295013312059598     0.10463561591611306      -0.8726646259971648
0.10355354646816028       -0.12262509128994183     0.10636474953415209      -0.869519888606184
0.10393865750280175       -0.12229883677498848     0.11152841007154123      -0.8663751512152033
0.1043227406501103        -0.12197137280218597     0.11383579863067876      -0.8632304138242225
0.10470579211174746       -0.12164270260994502     0.11614508814548256      -0.8600856764332415
0.10508780809957748       -0.12131282944860523     0.11845614838190083      -0.8569409390422609
0.10546878483570477       -0.12098175658040271     0.12076885859107392      -0.8537962016512801
0.10584871855251131       -0.12064948727943792     0.12308310663573321      -0.8506514642602994
0.10622760549269383       -0.12031602483164329     0.12539878821044878      -0.8475067268693184
0.10660544190930106       -0.11998137253475073     0.12771580614428366      -0.8443619894783377
0.10698222406577072       -0.11964553369825899     0.1281343204254634       -0.8412172520873568
0.10735794823596649       -0.11930851164340094     0.1311504859984666       -0.8380725146963763
0.1077326107042149        -0.11897030970311072     0.13416718829781105      -0.8349277773053955
0.10810620776534197       -0.11863093122199082     0.1371843384991961       -0.8317830399144148
0.10847873572470998       -0.11829037955627891     0.14020185447282815      -0.8286383025234341
0.10885019089825396       -0.1179486580738148      0.14321966008207732      -0.8254935651324532
0.10922056961251801       -0.11760577015400693     0.14623768456832345      -0.8223488277414724
0.10958986820469183       -0.1172617191877992      0.14925586200992202      -0.8192040903504917
0.10995808302264681       -0.11691650857763718     0.15227413084511296      -0.8160593529595109
0.11032521042497222       -0.11657014173743464     0.15529243345025195      -0.8129146155685301
0.11069124678101104       -0.11622262209253975     0.15831071576604752      -0.8097698781775492
0.11105618847089618       -0.11587395307970118     0.16132892696556603      -0.8066251407865684
0.11142003188558598       -0.11552413814703404     0.16434701915867547      -0.8034804033955878
0.1117827734269001        -0.11517318075398594     0.1673649471283576       -0.8003356660046069
0.11214440950755498       -0.1148210843713027      0.17033209098684782      -0.7971909286136262
0.11250493655119939       -0.11446785248099398     0.17320179495638346      -0.7940461912226454
0.11286435099244976       -0.11411348857629891     0.17607311685206242      -0.7909014538316647
0.11322264927692548       -0.11375799616165154     0.17993123299827166      -0.7877567164406838
0.11357982786128396       -0.11340137875264615     0.18378934543798425      -0.7846119790497031
0.1139358832132558        -0.11304363987600247     0.1876463659994008       -0.7814672416587222
0.11429081181167959       -0.11268478306953092     0.1915022805467642       -0.7783225042677415
0.11464461014653687       -0.11232481188209742     0.1953570749682546       -0.7751777668767607
0.1149972747189867        -0.11196372987358852     0.19921073517531196      -0.77203302948578
0.1153488020414004        -0.11160154061487602     0.2030632471020442       -0.7688882920947994
0.11569918863739591       -0.11123824768778175     0.20691459670472098      -0.7657435547038186
0.11604843104187225       -0.11087385468504204     0.21076476996133545      -0.7625988173128376
0.11639652580104377       -0.11050836521027244     0.2146137528712282       -0.759454079921857
0.11674346947247433       -0.11014178287793172     0.21846153145475794      -0.756309342530876
0.11708925862511124       -0.10977411131328649     0.2223080917530339       -0.7531646051398954
0.11743388983931936       -0.10940535415237501     0.22615341982767204      -0.7500198677489146
0.11777735970691482       -0.10903551504197152     0.23167275933653872      -0.7468751303579336
0.11811966483119861       -0.10866459763955004     0.23368125169276524      -0.743730392966953
0.11846080182699041       -0.10829260561324813     0.23793941990957487      -0.7405856555759721
0.11880076732066196       -0.10791954264183082     0.2421979632096712       -0.7374409181849914
0.11913955795017031       -0.107545412414654       0.24645687637823951      -0.7342961807940107
0.11947717036509124       -0.10717021863162808     0.250716154238636        -0.7311514434030301
0.11981360122665236       -0.10679396500318139     0.25497579164701545      -0.7280067060120492
0.120148847207766         -0.10641665525022342     0.2592357834874697       -0.7248619686210684
0.12048290499306226       -0.10603829310410808     0.2634961246676294       -0.7217172312300877
0.12081577127892174       -0.10565888230659677     0.2677568101146682       -0.7185724938391068
0.12114744277350824       -0.10527842660982138     0.2720178347716701       -0.7154277564481258
0.12147791619680119       -0.10489692977624726     0.2762791935943219       -0.7122830190571452
0.12180718828062827       -0.10451439557863584     0.28054088154789547      -0.7091382816661645
0.12213525576869765       -0.10413082780000746     0.28524126355980006      -0.7059935442751838
0.12246211541663013       -0.10374623023360395     0.2903378792459003       -0.702848806884203
0.12278776399199134       -0.10336060668285106     0.29543314751250216      -0.6997040694932221
0.12311219827432361       -0.10297396096132087     0.3005270407071888       -0.6965593321022413
0.12343541505517784       -0.10258629689269408     0.30561953186525664      -0.6934145947112607
0.12375741113814531       -0.10219761831072223     0.3107105946548849       -0.69026985732028
0.12407818333888919       -0.1018079290591897      0.31580020332764824      -0.6871251199292991
0.12439772848517607       -0.10141723299187579     0.320888332673783        -0.6839803825383184
0.12471604341690731       -0.10102553397251654     0.3259749579816838       -0.6808356451473375
0.12503312498615035       -0.1006328358747666      0.33114086961086886      -0.6776909077563568
0.12534897005716977       -0.1002391425821608      0.33626375017585713      -0.674546170365376
0.12566357550645835       -0.09984445798807587     0.3413870226375814       -0.6714014329743953
0.12597693822276793       -0.09944878599569185     0.34651066603586544      -0.6682566955834144
0.1262890551071402        -0.09905213051795356     0.3516346601329583       -0.6651119581924338
0.12659992307293735       -0.09865449547753181     0.3567589853601304       -0.6619672208014528
0.12690953904587254       -0.09825588480678474     0.3618836227687763       -0.6588224834104722
0.12721789996404043       -0.09785630244771876     0.36715594372622457      -0.6556777460194911
0.1275250027779472        -0.09745575235194974     0.3730657889621738       -0.6525330086285106
0.12783084445054113       -0.09705423848066382     0.3789737639253011       -0.6493882712375298
0.12813542195724217       -0.09665176480457821     0.3848798473675925       -0.6462435338465489
0.12843873228597216       -0.09624833530390214     0.39078401816797953      -0.6430987964555683
0.12874077243718454       -0.09584395396829719     0.39668625532485974      -0.6399540590645875
0.12904153942389396       -0.095438624796838       0.4025865379492936       -0.6368093216736067
0.1293410302717059        -0.09503235179797279     0.4084848452588073       -0.633664584282626
0.129639242018846         -0.09462513898948352     0.4143811565717399       -0.6305198468916451
0.1299361717161894        -0.0942169903984464      0.42027545130209143      -0.6273751095006644
0.13023181642728995       -0.09380791006119181     0.4261677089548074       -0.6242303721096837
0.13052617322840915       -0.09339790202326458     0.4320579091214631       -0.6210856347187028
0.13081923920854507       -0.0929869703393839      0.4379460314763213       -0.6179408973277222
0.1311110114694613        -0.09257511907340321     0.4438239596325504       -0.6147961599367413
0.13140148712571542       -0.09216235229827008     0.44975364126286416      -0.6116514225457604
0.13169066330468757       -0.09174867409598582     0.45562197505672225      -0.6085066851547796
0.13197853714660893       -0.09133408855756524     0.4623537819422441       -0.6053619477637989
0.13226510580458997       -0.09091859978299609     0.46908338258361837      -0.6022172103728183
0.13255036644464868       -0.09050221188119856     0.4758107558016851       -0.5990724729818375
0.13283431624573835       -0.0900849289699846      0.4825358804471644       -0.5959277355908567
0.13311695239977578       -0.08966675517601733     0.48925873540065884      -0.5927829981998759
0.13339827211166883       -0.08924769463477004     0.49558966065030796      -0.5896382608088951
0.13367827259934414       -0.08882775149048544     0.502023816403438        -0.5864935234179144
0.1339569510937747        -0.08840692989613462     0.5084577065667246       -0.5833487860269337
0.13423430483900708       -0.08798523401337592     0.5148913163100307       -0.5802040486359528
0.13451033109218885       -0.08756266801251393     0.5213246309265348       -0.5770593112449719
0.13478502712359564       -0.08713923607245815     0.5277576358239265       -0.5739145738539913
0.13505839021665805       -0.08671494238068157     0.5341903165162196       -0.5707698364630105
0.1353304176679887        -0.08628979113317944     0.5406226586161612       -0.5676250990720296
0.13560110678740878       -0.0858637865344277      0.5470546478281575       -0.5644803616810489
0.13587045489797472       -0.08543693279734134     0.5534862699417084       -0.5613356242900682
0.13613845933600477       -0.0850092341432328      0.5630949165294482       -0.5581908868990875
0.13640511745110517       -0.08458069480177025     0.5691538722236941       -0.5550461495081066
0.13667042660619647       -0.0841513190109357      0.576495448475933        -0.5519014121171258
0.13693438417753953       -0.08372111101698311     0.5838360871502289       -0.5487566747261452
0.1371969875547616        -0.08329007507439641     0.5911757628582347       -0.5456119373351646
0.137458234140882         -0.08285821544584736     0.5985144506172118       -0.5424671999441835
0.13771812135233785       -0.0824255364021536      0.6050311727811407       -0.5393224625532028
0.13797664661900963       -0.08199204222223608     0.6124798768029286       -0.536177725162222
0.13823380738424654       -0.08155773719307707     0.6199273922502992       -0.5330329877712412
0.13848960110489195       -0.08112262560967756     0.6273737015675926       -0.5298882503802604
0.13874402525130833       -0.08068671177501482     0.6348187872071659       -0.5267435129892796
0.1389970773074024        -0.08025                 0.6422626316287072       -0.5235987755982989
0.13924875477065002       -0.0798124946034352      0.649705217298585        -0.520454038207318
0.1394990551521208        -0.07937419991197112     0.657146526689256        -0.5173093008163375
0.13974797597650299       -0.07893512026006388     0.6645865422787073       -0.5141645634253564
0.13999551478212754       -0.07849525998993258     0.6729419928094409       -0.511019826034376
0.14024166912099295       -0.07805462345151591     0.6807588909633723       -0.5078750886433949
0.14048643655878898       -0.0776132150024296      0.6885739674233025       -0.5047303512524144
0.14072981467492116       -0.07717103900792284     0.6963872015225638       -0.5015856138614335
0.14097180106253437       -0.07672809984083562     0.7041985726398176       -0.49844087647045293
0.1412123933285369        -0.07628440188155493     0.7119375429649364       -0.4952961390794719
0.14145158909362404       -0.07583994951797199     0.7200269020639121       -0.492151401688491
0.14168938599230146       -0.07539474714543852     0.7281142299460239       -0.48900666429751033
0.14192578167290884       -0.07494879916672323     0.7361995058338876       -0.48586192690652946
0.14216077379764297       -0.07450210999196862     0.7442827089610234       -0.48271718951554893
0.14239436004258096       -0.0740546840386469      0.7522316871617651       -0.479572452124568
0.14262653809770312       -0.0736065257315168      0.7604500827889732       -0.4764277147335873
0.14285730566691593       -0.07315763950257932     0.7686670361569946       -0.47328297734260627
0.14308666046807456       -0.07270802979103443     0.7768825244582773       -0.4701382399516259
0.14331460023300574       -0.07225770104323656     0.7850965250238495       -0.46699350256064504
